Country,Year,Month,Date,Population_Millions,GDP_Billion_USD,GDP_Per_Capita_USD,CO2_Emissions_Million_Tons,Carbon_Footprint_Per_Capita_Tons,Air_Quality_Index_Avg,Waste_Recycling_Rate_Percentage,Deforestation_Rate_Hectares_Per_Year,Total_Energy_Consumption_TWh,Renewable_Energy_Share_Percentage,Solar_Generation_TWh,Wind_Generation_TWh,Hydro_Generation_TWh,Other_Renewable_Generation_TWh,Fossil_Fuel_Generation_TWh,Installed_Renewable_Capacity_GW,EV_Sales_Percentage_of_New_Cars,Green_Policy_Strength_Index,Policy_Count_Last_5_Yrs,Investment_in_Renewables_Billion_USD,Renewable_Energy_Subsidies_Billion_USD,Green_Jobs_Created,Average_Electricity_Price_USD_per_kWh,Green_Marketing_Spend_Per_Capita_USD,Public_Green_Awareness_Score,Sustainability_Score
India,2019,2,2019-02-01,1336.0,2520.061,1886.39,1999.736,1.65,88.88,43.88,5939.715,1256.683,48.92,46.662,61.656,11.253,4.902,53.84,1125.875,23.47,4.68,9,5.927,1.279,28410,0.13,0.01,7.5,38.25
India,2019,3,2019-03-01,1335.0,2528.107,1893.31,1999.413,1.65,88.58,43.53,4787.95,1131.766,49.39,46.488,50.88,7.05,4.726,47.45,1128.827,23.56,4.74,8,5.937,1.244,29190,0.14,0.02,7.71,41.87
India,2019,4,2019-04-01,1337.0,2531.365,1893.83,1999.108,1.65,88.52,41.85,5587.662,1141.227,47.53,49.728,45.324,9.346,4.515,50.312,1091.922,24.36,4.72,9,6.093,1.277,29239,0.13,0.02,7.48,45.4
India,2019,5,2019-05-01,1336.0,2533.294,1896.36,2000.689,1.65,88.49,43.42,6116.633,1271.719,49.51,62.501,47.032,11.872,5.381,53.253,1135.036,24.09,4.88,9,6.242,1.124,29323,0.12,0.0,7.54,45.65
India,2019,6,2019-06-01,1337.0,2556.653,1912.44,1999.786,1.65,84.22,42.92,5004.096,1404.92,47.95,74.187,43.882,12.288,5.385,61.395,1087.791,23.84,4.97,10,6.412,1.494,29197,0.13,-0.0,7.56,40.75
India,2019,7,2019-07-01,1336.0,2529.473,1893.1,2000.458,1.65,86.64,,5597.807,1524.778,49.2,74.772,43.78,11.331,6.313,64.245,1126.995,23.55,4.76,8,6.176,1.408,29380,0.14,0.01,7.25,43.12
India,2019,8,2019-08-01,1336.0,2549.946,1908.1,1999.567,1.65,93.53,44.2,5559.834,1529.708,49.31,69.362,50.281,11.619,6.146,63.845,1131.291,,4.8,7,6.145,1.312,29485,0.14,0.01,7.74,40.28
India,2019,9,2019-09-01,1335.0,2541.829,1903.43,2000.165,1.65,85.98,,5712.52,1398.241,49.42,57.24,52.345,13.862,5.758,59.011,1130.137,23.59,5.04,9,6.241,1.434,29342,0.13,0.01,7.47,43.13
India,2019,10,2019-10-01,1336.0,2541.722,1902.68,1999.703,1.65,80.05,44.22,5769.999,1274.533,47.92,45.698,50.945,8.535,5.084,54.952,1109.303,23.9,4.8,9,6.37,1.281,29565,0.13,0.03,7.89,42.02
India,2019,11,2019-11-01,1336.0,2548.731,1907.29,1999.798,1.65,81.7,45.79,5562.399,1146.985,48.99,36.764,52.455,7.497,4.711,48.156,1113.534,24.82,4.62,7,6.39,1.221,29537,0.12,0.0,7.27,42.1
India,2019,12,2019-12-01,1335.0,2532.476,1896.77,2000.493,1.65,84.94,40.83,4992.411,1266.685,49.16,36.009,62.562,9.557,5.152,54.352,1126.911,23.86,4.65,8,6.233,1.246,29561,0.14,0.02,7.71,42.52
India,2020,1,2020-01-01,1351.0,2701.761,1999.63,2000.39,1.63,79.51,43.23,5177.78,1486.549,55.51,54.192,75.344,15.469,6.946,55.419,1393.031,31.22,5.33,11,7.57,1.528,33847,0.13,0.02,7.6,46.0
India,2020,2,2020-02-01,1351.0,2685.861,1987.38,2000.568,1.63,83.23,46.7,5372.439,1341.426,54.94,55.38,73.038,9.534,6.151,50.922,1373.02,30.6,4.95,7,7.881,1.532,33512,0.14,0.0,7.87,44.73
India,2020,3,2020-03-01,1352.0,2679.03,1981.8,2000.636,1.63,81.44,44.89,4907.163,1210.284,56.29,56.779,62.422,13.6,5.698,43.791,1407.247,31.66,5.03,9,8.21,1.76,34066,0.13,0.01,7.75,49.9
India,2020,4,2020-04-01,1352.0,2687.437,1987.41,1999.962,1.63,88.1,45.52,4871.835,1210.727,54.31,61.096,55.081,12.808,5.502,45.17,1362.914,31.47,5.16,9,7.666,1.71,34134,0.13,0.01,7.69,47.73
India,2020,5,2020-05-01,1353.0,2688.681,1987.91,1999.413,1.63,88.25,44.09,3754.297,1351.959,55.57,74.813,55.656,12.24,6.403,49.95,1393.415,32.12,5.23,10,7.822,1.494,33564,0.13,0.01,7.67,47.23
India,2020,6,2020-06-01,1352.0,2683.448,1985.02,1999.749,1.63,86.73,44.1,4842.233,1477.248,54.8,87.721,54.061,10.937,6.497,55.907,1381.935,30.87,5.17,9,7.682,1.445,33933,0.14,0.03,7.67,43.56
India,2020,7,2020-07-01,1352.0,2687.653,1987.7,2000.028,1.63,79.15,45.21,5047.965,1606.323,55.86,89.711,52.201,17.139,7.472,58.689,1427.544,30.86,5.15,9,8.166,1.736,33868,0.13,0.01,7.86,48.85
India,2020,8,2020-08-01,1352.0,2687.07,1986.98,1999.694,1.63,85.56,45.18,3883.371,1614.967,54.16,81.239,58.252,17.252,7.396,61.458,1365.41,31.97,5.24,8,7.593,1.471,33858,0.13,0.02,7.97,45.05
India,2020,9,2020-09-01,1352.0,2666.845,1972.35,2000.8,1.63,86.28,45.17,5447.713,1462.963,55.64,67.127,61.307,14.296,6.659,54.356,1393.946,31.64,5.02,11,7.418,1.658,33932,0.13,0.0,7.2,43.09
India,2020,10,2020-10-01,1351.0,2685.369,1987.77,1999.876,1.63,82.55,,5051.741,1346.214,55.7,56.253,62.212,14.547,6.175,49.82,1395.949,31.28,5.05,8,7.494,1.499,33814,0.13,0.02,7.69,47.25
India,2020,11,2020-11-01,1352.0,2676.033,1979.27,1998.833,1.63,91.06,45.66,5424.698,1203.218,56.41,45.049,62.348,10.602,5.671,43.472,1428.977,31.3,5.18,10,7.938,1.501,33575,0.13,0.02,7.86,48.47
India,2020,12,2020-12-01,1352.0,2680.509,1982.31,1999.224,1.63,88.41,44.12,4918.663,1335.687,52.78,41.385,71.042,11.992,5.75,52.754,1294.019,30.84,4.7,12,7.798,1.451,33296,0.13,0.03,8.03,45.91
India,2021,1,2021-01-01,1368.0,2850.984,2084.1,1969.583,1.58,83.07,46.74,5064.436,1573.335,59.1,60.925,84.933,16.872,7.87,53.251,1605.198,39.28,5.45,9,9.634,1.898,38548,0.12,0.02,7.93,
India,2021,2,2021-02-01,1369.0,2842.586,2076.2,1969.426,1.58,84.96,46.76,4960.488,1420.903,61.88,65.566,88.147,16.494,7.328,44.716,1671.644,40.25,5.02,9,9.568,1.813,38807,0.12,0.02,7.3,47.16
India,2021,3,2021-03-01,1369.0,2861.852,2090.41,1970.808,1.58,,47.98,5256.439,1287.29,61.62,66.436,73.3,13.957,6.507,40.47,1670.26,39.93,5.43,11,9.638,1.952,38891,0.13,0.04,7.99,48.04
India,2021,4,2021-04-01,1369.0,2832.161,2069.38,1970.121,1.58,86.16,46.15,5490.211,1281.339,58.44,69.134,62.772,9.612,6.171,44.599,1563.844,38.2,5.37,14,9.175,1.836,38881,0.12,0.01,7.75,47.91
India,2021,5,2021-05-01,1369.0,2835.177,2071.08,1970.774,1.58,81.04,44.51,5188.815,1418.58,59.2,84.186,63.171,12.564,7.079,47.473,1618.521,39.4,5.02,12,9.655,1.902,38911,0.13,0.02,7.61,47.36
India,2021,6,2021-06-01,1368.0,2846.378,2081.05,1970.473,1.58,,47.88,4882.166,1567.505,61.78,104.553,65.108,14.599,7.947,49.742,1672.442,37.82,4.87,12,10.086,2.043,38907,0.13,-0.01,7.7,48.59
India,2021,7,2021-07-01,1368.0,2840.796,2076.4,1970.503,1.58,82.96,47.07,4842.689,1711.153,59.83,102.743,59.678,18.613,8.445,57.59,1618.696,38.87,5.26,13,9.991,1.82,38842,0.14,0.03,7.62,46.96
India,2021,8,2021-08-01,1368.0,2870.261,2097.84,1970.045,1.58,83.01,46.0,5324.604,1723.307,61.33,96.865,70.116,16.774,8.667,54.913,1656.876,38.52,4.91,12,9.483,1.838,38548,0.13,0.03,7.56,48.01
India,2021,9,2021-09-01,1369.0,2830.657,2067.45,1969.776,1.58,83.2,47.52,3330.372,1548.416,62.05,79.088,72.371,12.649,8.048,49.635,1681.053,38.33,5.11,13,9.823,2.059,38607,0.12,0.01,7.37,48.09
India,2021,10,2021-10-01,1368.0,2841.35,2076.72,1970.385,1.58,84.18,45.46,4989.532,1425.251,60.05,64.475,71.221,13.444,7.069,47.539,1634.828,38.25,5.22,11,9.931,1.918,38816,0.13,0.02,8.13,50.45
India,2021,11,2021-11-01,1368.0,2840.792,2076.71,1971.424,1.59,76.2,47.21,4050.915,1291.802,60.78,52.188,71.861,16.051,6.594,41.962,1646.916,39.14,5.28,14,9.782,1.849,38850,0.13,-0.0,7.61,47.79
India,2021,12,2021-12-01,1368.0,2837.183,2074.03,1969.663,1.58,89.7,47.81,4398.207,1412.051,60.02,50.668,85.271,15.81,7.077,47.565,1626.899,39.33,5.39,14,9.842,1.847,38871,0.13,0.02,7.88,47.15
India,2022,1,2022-01-01,1385.0,3024.766,2184.34,1939.707,1.54,72.88,47.11,1619.916,1668.561,70.37,78.344,108.76,21.172,9.7,41.491,2031.239,47.3,5.29,11,12.095,2.254,44738,0.12,0.03,8.29,51.93
India,2022,2,2022-02-01,1384.0,3022.451,2183.23,1941.012,1.54,85.61,47.87,4653.798,1509.46,69.22,79.064,104.068,20.703,8.695,38.779,2004.208,48.59,5.4,13,11.993,2.337,44709,0.12,0.02,7.87,47.97
India,2022,3,2022-03-01,1384.0,3010.35,2174.74,1940.736,1.54,79.41,48.98,4017.959,1360.183,66.83,75.549,83.585,11.614,7.595,38.389,1951.852,47.2,5.85,14,12.219,2.282,44455,0.11,0.01,8.39,51.92
India,2022,4,2022-04-01,1385.0,3002.096,2167.07,1939.438,1.54,79.29,47.84,4639.693,1351.858,68.42,84.687,77.044,12.88,7.474,36.038,1975.059,47.58,5.27,13,12.284,2.625,44897,0.13,0.03,7.98,53.89
India,2022,5,2022-05-01,1385.0,3000.422,2166.39,1940.929,1.54,82.51,48.08,4038.879,1500.377,68.47,102.758,76.874,19.563,8.44,38.994,1988.077,46.39,5.4,12,12.484,2.361,44681,0.12,0.03,8.1,49.82
India,2022,6,2022-06-01,1384.0,3004.725,2171.18,1940.669,1.54,81.34,48.6,4025.508,1651.481,68.4,122.014,74.521,17.87,9.466,43.81,1985.863,46.96,5.38,13,12.212,2.627,44566,0.14,0.03,8.02,52.28
India,2022,7,2022-07-01,1385.0,3006.338,2171.03,1940.538,1.54,81.8,47.29,4402.585,1794.272,67.1,120.486,69.978,21.766,9.974,49.787,1923.609,47.22,5.41,13,12.133,2.433,44617,0.13,0.01,7.84,50.2
India,2022,8,2022-08-01,1385.0,3007.599,2171.36,1940.754,1.54,79.52,47.51,3358.466,1807.33,66.27,109.519,79.937,24.318,10.0,51.375,1923.41,,5.09,14,12.125,2.266,44484,0.13,0.03,8.09,48.52
India,2022,9,2022-09-01,1385.0,3020.411,2180.92,1939.931,1.54,85.14,47.69,4195.068,1660.608,67.68,93.317,84.46,17.133,9.278,45.213,1970.425,47.16,5.46,12,12.007,2.435,45134,0.13,0.03,8.02,51.07
India,2022,10,2022-10-01,1385.0,3010.348,2172.93,1939.797,1.54,77.37,47.49,3411.046,1506.939,67.06,75.616,83.983,15.909,8.276,41.999,1950.935,47.34,5.26,15,12.17,2.57,44458,0.12,0.03,8.33,48.82
India,2022,11,2022-11-01,1385.0,3024.975,2184.57,1940.686,1.54,81.89,46.63,2768.607,1361.409,67.21,61.82,83.904,14.957,7.622,37.442,1966.344,47.06,5.17,12,12.037,2.375,44354,0.12,0.03,7.9,52.53
India,2022,12,2022-12-01,1384.0,3027.449,2187.68,1940.057,1.54,76.9,48.33,3385.474,1509.985,66.77,58.707,100.976,14.106,8.311,42.113,1935.326,46.69,5.28,13,12.068,2.435,44741,0.12,0.0,7.73,50.55
India,2023,1,2023-01-01,1400.0,3200.955,2285.7,1911.869,1.5,80.48,49.46,3071.661,1765.231,73.63,86.537,119.123,20.657,10.704,38.711,2285.94,56.02,5.88,18,15.405,2.919,51042,0.12,0.03,8.31,53.74
India,2023,2,2023-02-01,1401.0,3193.913,2279.53,1910.765,1.5,,49.37,3256.819,1597.472,73.21,87.354,117.197,21.394,9.633,35.477,2269.878,56.01,5.5,18,15.239,2.991,51360,0.12,0.03,7.66,54.98
India,2023,3,2023-03-01,1401.0,3205.208,2288.3,1910.871,1.5,78.3,49.52,3268.692,1442.286,75.07,90.194,100.022,14.902,9.141,29.294,2315.041,55.64,5.82,18,15.089,3.124,51105,0.11,0.03,7.95,54.44
India,2023,4,2023-04-01,1402.0,3196.456,2279.51,1911.437,1.5,83.3,50.53,4194.67,1438.045,74.69,98.973,89.357,20.38,8.943,29.227,2321.298,55.52,5.79,18,14.982,2.999,51150,0.12,0.03,8.44,
India,2023,5,2023-05-01,1401.0,3189.598,2276.09,1910.681,1.5,84.65,49.12,3554.486,1596.157,73.5,117.335,87.758,15.489,9.983,34.372,2285.056,55.68,5.26,16,15.099,2.925,51009,0.12,0.04,8.09,54.88
India,2023,6,2023-06-01,1402.0,3185.942,2272.66,1911.756,1.5,77.18,48.2,4009.176,1759.245,74.38,142.206,87.814,18.196,10.881,37.364,2313.017,55.62,5.7,17,15.107,3.12,51212,0.12,0.01,7.64,55.28
India,2023,7,2023-07-01,1401.0,3185.386,2273.4,1911.247,1.5,78.86,49.73,3850.651,1901.318,74.17,140.621,82.998,24.94,11.813,41.33,2300.814,55.85,5.71,18,14.726,3.056,51353,0.12,0.03,7.97,54.9
India,2023,8,2023-08-01,1401.0,3195.064,2280.54,1911.048,1.5,81.04,49.75,3656.332,1914.913,72.85,128.473,92.941,25.199,11.726,42.535,2269.604,56.09,5.16,18,15.215,2.948,51133,0.13,0.02,7.66,55.25
India,2023,9,2023-09-01,1402.0,3201.983,2283.64,1911.218,1.5,77.97,,3728.974,1758.134,72.99,108.25,96.283,21.388,10.739,40.143,2280.437,56.09,5.79,17,15.312,2.961,51129,0.12,0.03,8.2,51.61
India,2023,10,2023-10-01,1402.0,3205.849,2287.42,1911.519,1.5,78.99,50.79,3726.322,1601.709,73.74,88.13,98.324,20.509,9.845,34.667,2282.746,56.37,5.78,17,14.977,2.993,51282,0.12,0.02,8.47,53.48
India,2023,11,2023-11-01,1401.0,3210.96,2292.47,1910.78,1.5,75.62,51.74,4588.14,1438.724,74.08,71.612,96.914,20.926,8.822,31.274,2307.842,55.25,5.78,17,15.043,2.932,51354,0.12,0.03,8.29,
India,2023,12,2023-12-01,1401.0,3204.416,2286.5,1911.471,1.5,80.06,50.75,3181.492,1587.09,74.99,69.793,118.116,23.086,9.929,33.217,2341.212,56.19,5.78,18,15.352,2.948,51078,0.12,0.05,8.74,57.03
India,2024,1,2024-01-01,1418.0,3381.94,2384.69,1881.831,1.46,80.0,50.57,3143.462,1862.157,79.58,99.53,135.61,27.135,12.462,30.923,2619.2,64.9,5.92,18,18.977,3.82,58746,0.12,0.06,8.5,57.25
India,2024,2,2024-02-01,1418.0,3412.691,2406.66,1883.443,1.46,78.01,49.75,4133.586,1709.043,80.0,102.611,137.25,19.566,11.433,28.072,2638.789,64.86,5.56,19,19.155,3.751,58873,0.12,0.03,7.84,58.24
India,2024,3,2024-03-01,1418.0,3409.798,2403.89,1882.156,1.46,79.74,51.51,2785.052,1532.438,80.0,103.55,112.23,21.359,10.071,25.954,2627.959,65.22,5.43,17,18.967,3.697,58904,0.12,0.03,7.76,55.6
India,2024,4,2024-04-01,1418.0,3391.982,2392.15,1881.707,1.46,73.71,51.03,2776.558,1526.455,80.0,112.062,101.571,18.832,10.121,25.18,2627.878,65.26,5.68,17,19.095,3.833,59081,0.12,0.04,8.2,58.86
India,2024,5,2024-05-01,1419.0,3414.462,2406.56,1883.601,1.46,76.61,51.14,3071.703,1709.363,80.0,136.327,102.922,20.261,11.304,28.338,2647.368,65.13,5.81,18,18.894,3.903,59299,0.12,0.02,8.07,59.26
India,2024,6,2024-06-01,1419.0,3402.652,2397.96,1882.719,1.46,77.65,50.62,3544.793,1872.896,80.0,161.802,99.412,20.012,12.438,30.552,2631.781,65.66,5.81,19,19.131,3.845,58603,0.11,0.05,8.09,54.94
India,2024,7,2024-07-01,1419.0,3390.661,2390.2,1882.385,1.46,79.07,50.18,3509.495,2038.044,80.0,162.546,95.165,29.326,13.727,33.506,2623.928,65.51,,19,19.039,4.093,59463,0.12,0.01,8.35,57.49
India,2024,8,2024-08-01,1417.0,3403.481,2401.26,1882.168,1.46,77.94,51.31,2318.013,2046.738,80.0,149.729,108.947,21.627,13.594,34.139,2638.014,65.53,5.96,18,18.984,3.764,58970,0.12,0.03,8.17,54.79
India,2024,9,2024-09-01,1418.0,3401.824,2398.23,1882.199,1.46,81.67,51.79,2549.874,1873.886,80.0,124.883,112.81,30.508,12.559,31.263,2647.298,64.26,5.7,18,18.449,3.887,58991,0.11,0.01,7.79,58.26
India,2024,10,2024-10-01,1418.0,3387.12,2389.35,1882.741,1.46,75.46,50.11,3262.323,1688.651,80.0,100.753,112.465,21.183,11.351,28.209,2621.491,64.88,5.86,18,18.851,3.631,58818,0.12,0.03,8.36,
India,2024,11,2024-11-01,1418.0,3383.228,2386.09,1882.715,1.46,75.45,50.99,2562.087,1531.648,80.0,82.004,112.08,19.178,10.147,25.796,2617.474,65.27,5.57,17,19.026,3.724,59390,0.12,0.01,7.79,54.48
India,2024,12,2024-12-01,1417.0,3384.663,2388.11,1882.761,1.46,76.14,51.19,2427.431,1699.618,80.0,79.865,135.777,19.183,11.264,27.399,2639.855,66.09,6.14,17,19.012,3.708,58847,0.12,0.02,8.4,55.17
India,2025,1,2025-01-01,1435.0,3578.651,2494.03,1853.873,1.42,73.54,52.43,3023.905,1968.389,80.0,105.133,143.644,32.317,13.202,32.676,2797.238,74.24,5.83,23,23.417,4.715,67781,0.12,0.03,8.33,56.31
India,2025,2,2025-02-01,1435.0,3604.869,2511.7,1854.347,1.42,74.51,54.18,2119.215,1801.225,80.0,107.686,143.571,28.285,12.112,29.532,2812.782,74.56,6.09,24,23.896,4.682,67914,0.11,0.03,8.26,59.42
India,2025,3,2025-03-01,1434.0,3588.198,2501.38,1854.685,1.42,78.61,52.98,2412.162,1610.279,80.0,106.916,118.424,24.374,10.802,26.472,2817.385,75.0,6.05,24,23.571,4.592,68010,0.12,0.05,8.31,56.85
India,2025,4,2025-04-01,1435.0,3588.572,2500.39,1854.073,1.42,75.72,51.96,2132.376,1622.883,80.0,118.927,108.665,25.603,10.855,25.574,2805.519,75.18,5.8,23,23.843,4.731,67872,0.11,0.02,8.17,57.68
India,2025,5,2025-05-01,1434.0,3602.651,2511.57,1854.23,1.42,69.97,51.02,3124.026,1802.922,80.0,144.728,108.155,26.877,12.009,30.567,2807.649,,6.08,22,23.636,4.642,67479,0.11,0.03,8.11,56.34
India,2025,6,2025-06-01,1435.0,3597.591,2507.59,1854.266,1.42,78.4,53.25,3012.729,1977.576,80.0,171.118,105.691,29.071,13.216,32.815,2799.371,75.14,5.87,19,23.613,4.718,67868,0.12,0.04,8.25,57.78
India,2025,7,2025-07-01,1435.0,3616.321,2520.49,1855.594,1.42,76.33,52.01,1757.679,2162.067,80.0,173.17,101.017,22.772,14.3,36.46,2793.339,74.67,5.51,23,23.629,4.686,67901,0.11,0.05,8.57,53.69
India,2025,8,2025-08-01,1435.0,3611.427,2516.95,1854.932,1.42,80.52,51.0,2328.584,2161.66,80.0,158.589,115.651,24.185,14.336,35.984,2799.387,75.2,5.77,21,23.672,4.645,67622,0.12,0.05,8.32,56.22
India,2025,9,2025-09-01,1435.0,3603.333,2510.93,1854.76,1.42,,52.73,2670.29,1980.007,80.0,132.015,119.713,20.085,13.219,33.208,2801.395,74.68,6.09,22,23.617,4.746,67436,0.12,0.03,8.69,59.43
India,2025,10,2025-10-01,1436.0,3596.626,2505.15,1854.015,1.42,74.19,53.68,2969.344,1787.052,80.0,107.212,118.933,25.021,11.75,29.324,2810.052,75.04,5.83,23,23.698,4.834,67564,0.12,0.03,8.25,53.76
India,2025,11,2025-11-01,1435.0,3595.058,2505.59,1854.23,1.42,71.15,52.78,1985.03,1618.163,80.0,86.523,118.447,23.795,10.924,27.074,2800.788,74.68,6.02,23,24.111,4.777,67853,0.12,0.03,8.26,57.44
India,2025,12,2025-12-01,1435.0,3601.505,2510.1,1854.666,1.42,70.74,53.43,1680.355,1805.089,80.0,84.507,143.796,20.705,12.017,30.748,2799.477,74.5,5.87,22,23.73,4.766,67980,0.12,0.04,8.29,57.47
Australia,2010,1,2010-01-01,23.0,1215.66,53331.85,399.298,19.27,111.58,30.36,1188.382,726.33,13.59,9.898,6.766,1.742,0.885,52.166,66.236,0.1,5.92,10,1.216,0.296,4144,0.17,0.04,8.52,32.64
Australia,2010,2,2010-02-01,22.0,1200.973,54026.97,398.993,19.74,106.47,28.88,1056.987,711.305,15.49,9.754,7.317,1.742,1.102,49.592,85.54,0.24,6.06,10,1.206,0.02,4144,0.16,0.05,8.79,33.06
Australia,2010,3,2010-03-01,22.0,1198.795,55285.11,400.316,20.31,107.96,28.05,1023.02,652.775,15.9,8.378,5.741,1.331,0.861,46.045,97.559,-0.18,6.43,9,1.028,0.218,4570,0.16,0.05,8.88,34.01
Australia,2010,4,2010-04-01,22.0,1199.725,54084.32,400.276,19.85,103.34,,999.073,607.906,15.87,8.151,7.453,1.332,0.727,42.017,68.247,-0.33,6.29,11,0.938,0.206,3834,0.16,0.03,8.36,32.22
Australia,2010,5,2010-05-01,22.0,1212.638,55960.92,400.496,20.33,100.76,31.01,1021.925,545.964,14.45,6.068,6.248,1.195,0.726,38.429,66.702,-0.14,6.17,9,1.297,0.425,4155,0.17,0.04,8.47,32.29
Australia,2010,6,2010-06-01,21.0,1213.949,57729.97,399.613,20.9,110.63,31.12,1034.421,537.37,13.41,4.293,6.259,1.295,0.815,38.572,64.095,0.33,6.2,9,0.928,0.098,3812,0.15,0.03,8.03,33.17
Australia,2010,7,2010-07-01,22.0,1205.318,54258.21,400.075,19.81,103.4,30.56,1148.84,611.347,16.25,6.647,9.869,1.732,0.887,43.067,81.984,-0.0,5.99,10,1.339,0.271,3765,0.16,0.05,8.41,
Australia,2010,8,2010-08-01,22.0,1202.283,53701.7,399.147,19.61,107.4,30.27,1041.557,657.01,14.9,6.673,9.087,1.842,0.711,47.217,75.98,0.04,5.9,8,1.261,0.208,3960,0.16,0.05,8.44,33.2
Australia,2010,9,2010-09-01,22.0,1191.364,55157.35,399.626,20.35,104.67,29.75,1083.183,713.754,16.11,10.162,11.102,1.935,0.943,48.658,90.928,0.39,5.79,11,1.264,0.018,4118,0.16,0.04,8.29,27.92
Australia,2010,10,2010-10-01,22.0,1205.954,56052.05,399.746,20.44,109.04,31.18,871.122,672.823,15.16,10.452,9.153,2.104,0.984,46.371,78.038,0.43,6.13,10,1.155,0.081,4016,0.16,0.04,8.7,36.09
Australia,2010,11,2010-11-01,23.0,1210.394,53478.19,399.708,19.43,110.51,31.16,1111.914,603.09,16.48,9.833,7.554,1.617,0.836,42.144,103.863,-0.23,5.79,9,1.258,0.222,4148,0.16,0.04,8.33,30.99
Australia,2010,12,2010-12-01,22.0,1209.165,53891.62,400.159,19.62,107.11,30.79,1003.72,602.639,16.78,10.488,6.987,1.891,1.015,41.461,97.9,1.01,5.83,9,0.965,0.204,4326,0.15,0.03,8.26,33.68
Australia,2011,1,2011-01-01,21.0,1237.137,58447.03,394.223,20.49,101.18,31.01,1036.913,744.28,17.78,14.133,10.178,2.631,1.191,51.097,119.285,-0.26,6.05,10,1.191,0.37,4610,0.16,0.03,8.29,35.12
Australia,2011,2,2011-02-01,23.0,1219.355,53534.47,394.613,19.06,105.68,31.46,1096.004,744.443,17.34,12.149,7.549,1.706,0.965,51.684,125.481,-0.76,6.19,11,1.829,0.382,4974,0.16,0.04,8.79,36.55
Australia,2011,3,2011-03-01,22.0,1220.162,54952.5,393.456,19.49,103.77,34.21,765.39,671.23,18.8,11.247,6.791,1.603,1.258,44.846,136.349,0.57,6.3,10,1.43,0.275,4545,0.15,0.03,8.4,33.27
Australia,2011,4,2011-04-01,22.0,1192.791,53561.29,394.564,19.49,107.2,32.06,1053.644,597.51,17.26,7.282,6.683,1.519,0.885,42.111,103.242,-0.09,5.95,10,1.233,0.203,4709,0.16,0.05,8.52,31.31
Australia,2011,5,2011-05-01,21.0,1234.809,57566.39,393.613,20.19,102.38,31.35,1017.605,552.389,16.46,6.101,6.499,1.791,0.792,38.405,90.356,-0.31,5.89,8,1.166,0.166,4440,0.15,0.07,8.78,35.12
Australia,2011,6,2011-06-01,22.0,1219.083,54513.17,394.211,19.39,101.21,31.1,1148.139,538.548,17.68,6.098,7.305,1.835,0.789,37.112,109.461,0.12,6.65,11,1.295,0.313,4401,0.16,0.05,8.91,36.72
Australia,2011,7,2011-07-01,22.0,1219.703,55675.24,394.035,19.78,101.69,30.46,966.67,611.488,16.31,6.377,9.19,1.488,0.89,42.341,142.183,0.44,6.22,9,1.478,0.484,4418,0.16,0.04,8.58,33.1
Australia,2011,8,2011-08-01,22.0,1224.187,54793.28,394.001,19.4,98.72,32.32,997.349,666.78,18.0,9.178,12.772,2.17,0.876,45.431,125.995,-1.09,6.24,10,1.479,0.339,4577,0.16,0.05,8.09,34.07
Australia,2011,9,2011-09-01,22.0,1224.378,56856.45,393.899,20.12,105.15,32.78,1153.775,731.505,16.92,11.252,11.546,2.561,0.983,49.833,127.035,-0.26,6.34,10,1.718,0.387,4626,0.16,0.05,8.44,34.18
Australia,2011,10,2011-10-01,22.0,1202.033,54527.42,394.503,19.69,99.53,29.31,1005.812,667.791,18.2,10.829,10.731,1.981,0.971,45.267,120.158,-0.3,6.38,9,1.52,0.305,4319,0.16,0.04,8.46,36.31
Australia,2011,11,2011-11-01,21.0,1232.164,57457.69,394.438,20.23,108.14,31.38,943.897,627.769,16.97,11.069,9.326,1.466,1.078,44.182,117.903,-0.64,6.26,9,1.637,0.361,4888,0.15,0.03,8.45,33.8
Australia,2011,12,2011-12-01,22.0,1206.522,55345.63,394.588,19.91,101.11,30.81,931.476,595.704,17.4,11.103,6.684,1.964,0.819,40.742,120.856,0.71,5.96,8,1.231,0.364,4516,0.16,0.04,8.47,35.6
Australia,2012,1,2012-01-01,23.0,1231.592,52685.92,387.89,18.25,106.18,,748.484,746.067,21.32,16.326,12.968,3.241,1.365,48.639,202.151,0.07,6.15,11,1.68,0.215,4693,0.15,0.04,8.64,29.35
Australia,2012,2,2012-02-01,22.0,1246.927,55523.68,388.617,19.03,102.53,32.02,703.788,751.583,18.28,12.247,9.183,1.91,1.321,50.537,163.999,1.2,6.15,11,1.678,0.523,4710,0.15,0.04,8.53,33.57
Australia,2012,3,2012-03-01,23.0,1249.617,54314.63,388.357,18.57,101.34,31.79,841.234,684.059,20.82,12.254,8.459,2.938,1.047,45.105,199.097,0.29,,10,1.905,0.514,5286,0.16,0.06,8.81,35.21
Australia,2012,4,2012-04-01,23.0,1235.327,53416.49,388.325,18.47,102.47,35.29,796.987,625.656,21.5,10.676,8.924,2.627,1.132,41.346,193.379,0.15,6.21,11,1.464,0.463,4833,0.16,0.06,8.68,34.79
Australia,2012,5,2012-05-01,23.0,1251.228,53849.39,388.288,18.38,96.29,33.75,988.21,562.976,21.26,8.165,9.168,2.049,1.082,36.634,185.76,0.03,,12,1.171,0.269,4876,0.15,0.06,9.17,35.87
